CustomerID,Recency,Frequency,Monetary,AvgOrderValue,UniqueProducts,TotalTransactions,ProductDiversity,Cluster,HC_Cluster
32611.0,1697,1,2631.2999999999997,2631.2999999999997,1,1,1.0,0,1
32622.0,1031,1,1016.55,1016.55,1,1,1.0,1,0
32623.0,149,1,850.3199999999999,850.3199999999999,1,1,1.0,1,0
32630.0,1880,1,2448.36,2448.36,1,1,1.0,0,1
32638.0,2072,1,163.1,163.1,1,1,1.0,1,0
32641.0,1314,1,92.68,92.68,1,1,1.0,1,0
32642.0,1967,1,573.07,573.07,1,1,1.0,1,0
32645.0,985,1,380.48,380.48,1,1,1.0,1,0
32650.0,147,1,2001.1200000000001,2001.1200000000001,1,1,1.0,0,1
32651.0,130,1,4.24,4.24,1,1,1.0,1,0
32652.0,1931,1,467.1,467.1,1,1,1.0,1,0
32653.0,158,1,827.6400000000001,827.6400000000001,1,1,1.0,1,0
32655.0,1631,1,1445.53,1445.53,1,1,1.0,1,1
32661.0,157,1,1993.32,1993.32,1,1,1.0,0,1
32662.0,495,1,330.97,330.97,1,1,1.0,1,0
32665.0,1078,1,759.33,759.33,1,1,1.0,1,0
32666.0,323,1,1935.0,1935.0,1,1,1.0,0,1
32669.0,21,1,1193.22,1193.22,1,1,1.0,1,0
32675.0,1937,1,2198.7000000000003,2198.7000000000003,1,1,1.0,0,1
32677.0,483,1,181.20000000000002,181.20000000000002,1,1,1.0,1,0
32680.0,1893,1,268.46999999999997,268.46999999999997,1,1,1.0,1,0
32682.0,59,1,34.71,34.71,1,1,1.0,1,0
32684.0,361,1,1169.28,1169.28,1,1,1.0,1,0
32691.0,4,1,552.8,552.8,1,1,1.0,1,0
32693.0,1790,1,1302.6,1302.6,1,1,1.0,1,1
32699.0,1823,1,438.36,438.36,1,1,1.0,1,0
32709.0,1317,1,1631.8000000000002,1631.8000000000002,1,1,1.0,1,1
32710.0,155,1,2101.54,2101.54,1,1,1.0,0,1
32712.0,1366,1,860.0,860.0,1,1,1.0,1,0
32732.0,1197,1,426.29999999999995,426.29999999999995,1,1,1.0,1,0
32733.0,838,1,85.13,85.13,1,1,1.0,1,0
32735.0,718,1,1979.5000000000002,1979.5000000000002,1,1,1.0,0,1
32741.0,1870,1,175.65,175.65,1,1,1.0,1,0
32742.0,1327,1,28.08,28.08,1,1,1.0,1,0
32743.0,2062,1,1337.04,1337.04,1,1,1.0,1,1
32752.0,848,1,123.85,123.85,1,1,1.0,1,0
32754.0,599,1,1235.6299999999999,1235.6299999999999,1,1,1.0,1,0
32761.0,664,1,1235.78,1235.78,1,1,1.0,1,0
32765.0,84,1,207.0,207.0,1,1,1.0,1,0
32769.0,442,1,2807.0600000000004,2807.0600000000004,1,1,1.0,0,1
32772.0,1335,1,1557.8999999999999,1557.8999999999999,1,1,1.0,1,1
32777.0,801,1,584.76,584.76,1,1,1.0,1,0
32784.0,946,1,847.4,847.4,1,1,1.0,1,0
32792.0,1066,1,702.24,702.24,1,1,1.0,1,0
32793.0,1284,1,2667.72,2667.72,1,1,1.0,0,1
32795.0,417,1,203.52,203.52,1,1,1.0,1,0
32796.0,1908,1,1280.76,1280.76,1,1,1.0,1,1
32801.0,914,1,971.7,971.7,1,1,1.0,1,0
32802.0,459,1,3948.0,3948.0,1,1,1.0,0,1
32809.0,1868,1,571.1999999999999,571.1999999999999,1,1,1.0,1,0
32814.0,835,1,490.28000000000003,490.28000000000003,1,1,1.0,1,0
32816.0,284,1,824.1800000000001,824.1800000000001,1,1,1.0,1,0
32817.0,438,1,76.34,76.34,1,1,1.0,1,0
32822.0,598,1,16.0,16.0,1,1,1.0,1,0
32826.0,1337,1,585.48,585.48,1,1,1.0,1,0
32828.0,1810,1,2791.54,2791.54,1,1,1.0,0,1
32831.0,1424,1,2353.4,2353.4,1,1,1.0,0,1
32835.0,1501,1,1575.5,1575.5,1,1,1.0,1,1
32836.0,88,1,3453.22,3453.22,1,1,1.0,0,1
32841.0,1483,1,231.88,231.88,1,1,1.0,1,0
32843.0,1698,1,326.91999999999996,326.91999999999996,1,1,1.0,1,0
32844.0,779,1,612.9,612.9,1,1,1.0,1,0
32848.0,903,1,2216.76,2216.76,1,1,1.0,0,1
32855.0,1583,1,1529.1999999999998,1529.1999999999998,1,1,1.0,1,1
32857.0,847,1,193.6,193.6,1,1,1.0,1,0
32859.0,1674,1,831.6899999999999,831.6899999999999,1,1,1.0,1,0
32861.0,1997,1,832.8000000000001,832.8000000000001,1,1,1.0,1,0
32864.0,1110,1,2694.6,2694.6,1,1,1.0,0,1
32867.0,1405,1,246.5,246.5,1,1,1.0,1,0
32869.0,942,1,14.98,14.98,1,1,1.0,1,0
32871.0,1046,1,1976.26,1976.26,1,1,1.0,0,1
32876.0,813,1,319.92,319.92,1,1,1.0,1,0
32877.0,208,1,199.89,199.89,1,1,1.0,1,0
32878.0,1668,1,1391.3999999999999,1391.3999999999999,1,1,1.0,1,1
32883.0,336,1,1255.04,1255.04,1,1,1.0,1,0
32890.0,1908,1,2316.0099999999998,2316.0099999999998,1,1,1.0,0,1
32891.0,496,1,2425.54,2425.54,1,1,1.0,0,1
32897.0,899,1,574.2,574.2,1,1,1.0,1,0
32898.0,875,1,870.39,870.39,1,1,1.0,1,0
32906.0,299,1,894.4,894.4,1,1,1.0,1,0
32907.0,666,1,687.6999999999999,687.6999999999999,1,1,1.0,1,0
32908.0,1048,1,526.1999999999999,526.1999999999999,1,1,1.0,1,0
32911.0,882,1,57.68,57.68,1,1,1.0,1,0
32912.0,1077,1,92.29,92.29,1,1,1.0,1,0
32917.0,1345,1,239.85,239.85,1,1,1.0,1,0
32918.0,1191,1,616.14,616.14,1,1,1.0,1,0
32919.0,1358,1,920.04,920.04,1,1,1.0,1,0
32923.0,1676,1,957.9,957.9,1,1,1.0,1,0
32928.0,1791,1,781.62,781.62,1,1,1.0,1,0
32932.0,680,1,714.24,714.24,1,1,1.0,1,0
32933.0,1019,1,2702.28,2702.28,1,1,1.0,0,1
32935.0,1506,1,1250.4,1250.4,1,1,1.0,1,1
32947.0,1217,1,1181.12,1181.12,1,1,1.0,1,1
32951.0,935,1,3207.6000000000004,3207.6000000000004,1,1,1.0,0,1
32953.0,1580,1,1497.6000000000001,1497.6000000000001,1,1,1.0,1,1
32955.0,1583,1,1698.8100000000002,1698.8100000000002,1,1,1.0,1,1
32956.0,1094,1,346.08,346.08,1,1,1.0,1,0
32959.0,1002,1,3539.1,3539.1,1,1,1.0,0,1
32961.0,1090,1,750.56,750.56,1,1,1.0,1,0
32964.0,546,1,1272.96,1272.96,1,1,1.0,1,0
32973.0,366,1,762.5799999999999,762.5799999999999,1,1,1.0,1,0
32975.0,2010,1,468.84999999999997,468.84999999999997,1,1,1.0,1,0
32978.0,645,1,1901.28,1901.28,1,1,1.0,0,1
32979.0,519,1,1486.3700000000001,1486.3700000000001,1,1,1.0,1,0
32982.0,259,1,131.95,131.95,1,1,1.0,1,0
32986.0,1866,1,705.21,705.21,1,1,1.0,1,0
32989.0,1417,1,1679.5800000000002,1679.5800000000002,1,1,1.0,1,1
32990.0,498,1,1672.92,1672.92,1,1,1.0,1,0
32993.0,2031,1,2128.38,2128.38,1,1,1.0,0,1
32994.0,142,1,998.4499999999999,998.4499999999999,1,1,1.0,1,0
32995.0,334,1,2734.08,2734.08,1,1,1.0,0,1
33000.0,1617,1,3154.71,3154.71,1,1,1.0,0,1
33014.0,1179,1,4.01,4.01,1,1,1.0,1,0
33016.0,638,1,431.70000000000005,431.70000000000005,1,1,1.0,1,0
33020.0,1688,1,2578.1,2578.1,1,1,1.0,0,1
33027.0,37,1,205.92,205.92,1,1,1.0,1,0
33028.0,1484,1,1444.8,1444.8,1,1,1.0,1,1
33029.0,538,1,448.50000000000006,448.50000000000006,1,1,1.0,1,0
33034.0,654,1,754.74,754.74,1,1,1.0,1,0
33053.0,166,1,902.22,902.22,1,1,1.0,1,0
33054.0,198,1,843.8100000000001,843.8100000000001,1,1,1.0,1,0
33056.0,964,1,2413.8,2413.8,1,1,1.0,0,1
33061.0,1420,1,746.34,746.34,1,1,1.0,1,0
33062.0,819,1,2893.7000000000003,2893.7000000000003,1,1,1.0,0,1
33066.0,1992,1,1088.1000000000001,1088.1000000000001,1,1,1.0,1,0
33076.0,1214,1,1208.34,1208.34,1,1,1.0,1,1
33079.0,845,1,831.27,831.27,1,1,1.0,1,0
33085.0,1453,1,3243.9199999999996,3243.9199999999996,1,1,1.0,0,1
33090.0,710,1,1894.3,1894.3,1,1,1.0,0,1
33095.0,1261,1,351.4,351.4,1,1,1.0,1,0
33096.0,998,1,1505.58,1505.58,1,1,1.0,1,1
33099.0,239,1,1957.55,1957.55,1,1,1.0,0,1
33100.0,1729,1,1705.6,1705.6,1,1,1.0,1,1
33107.0,569,1,220.66,220.66,1,1,1.0,1,0
33109.0,1841,1,582.1200000000001,582.1200000000001,1,1,1.0,1,0
33111.0,1272,1,308.8,308.8,1,1,1.0,1,0
33112.0,959,1,1246.05,1246.05,1,1,1.0,1,0
33116.0,76,1,319.65,319.65,1,1,1.0,1,0
33121.0,345,1,1800.82,1800.82,1,1,1.0,0,1
33122.0,517,1,1275.26,1275.26,1,1,1.0,1,0
33125.0,1562,1,501.55000000000007,501.55000000000007,1,1,1.0,1,0
33130.0,480,1,1212.3700000000001,1212.3700000000001,1,1,1.0,1,0
33135.0,1465,1,696.5999999999999,696.5999999999999,1,1,1.0,1,0
33142.0,1268,1,301.3,301.3,1,1,1.0,1,0
33156.0,1049,1,615.3000000000001,615.3000000000001,1,1,1.0,1,0
33159.0,1696,1,1704.15,1704.15,1,1,1.0,1,1
33162.0,1119,1,3221.05,3221.05,1,1,1.0,0,1
33163.0,1882,1,421.26,421.26,1,1,1.0,1,0
33164.0,1603,1,822.78,822.78,1,1,1.0,1,0
33166.0,1105,1,77.52,77.52,1,1,1.0,1,0
33169.0,1987,1,949.92,949.92,1,1,1.0,1,0
33173.0,1017,1,1042.3999999999999,1042.3999999999999,1,1,1.0,1,0
33175.0,1921,1,120.8,120.8,1,1,1.0,1,0
33176.0,861,1,2934.77,2934.77,1,1,1.0,0,1
33178.0,1037,1,44.76,44.76,1,1,1.0,1,0
33179.0,1012,1,122.5,122.5,1,1,1.0,1,0
33181.0,1491,1,290.84000000000003,290.84000000000003,1,1,1.0,1,0
33183.0,218,1,245.28,245.28,1,1,1.0,1,0
33185.0,1027,1,3699.84,3699.84,1,1,1.0,0,1
33186.0,676,1,678.96,678.96,1,1,1.0,1,0
33187.0,1653,1,611.76,611.76,1,1,1.0,1,0
33188.0,43,1,1412.3999999999999,1412.3999999999999,1,1,1.0,1,0
33190.0,1992,1,1489.1999999999998,1489.1999999999998,1,1,1.0,1,1
33194.0,1078,1,430.78,430.78,1,1,1.0,1,0
33195.0,582,1,578.76,578.76,1,1,1.0,1,0
33204.0,251,1,1788.95,1788.95,1,1,1.0,0,1
33205.0,1575,1,32.74,32.74,1,1,1.0,1,0
33206.0,244,1,473.5,473.5,1,1,1.0,1,0
33210.0,791,1,753.94,753.94,1,1,1.0,1,0
33211.0,274,1,774.38,774.38,1,1,1.0,1,0
33218.0,1951,1,603.98,603.98,1,1,1.0,1,0
33219.0,1440,1,2755.2,2755.2,1,1,1.0,0,1
33231.0,370,1,1108.1399999999999,1108.1399999999999,1,1,1.0,1,0
33232.0,1754,1,1707.51,1707.51,1,1,1.0,1,1
33233.0,42,1,232.15,232.15,1,1,1.0,1,0
33234.0,1158,1,1797.9,1797.9,1,1,1.0,1,1
33236.0,133,1,1173.8999999999999,1173.8999999999999,1,1,1.0,1,0
33238.0,612,1,3584.24,3584.24,1,1,1.0,0,1
33239.0,1598,1,531.96,531.96,1,1,1.0,1,0
33241.0,80,1,1973.0,1973.0,1,1,1.0,0,1
33248.0,1841,1,91.36,91.36,1,1,1.0,1,0
33249.0,1912,1,3278.3999999999996,3278.3999999999996,1,1,1.0,0,1
33250.0,380,1,650.4,650.4,1,1,1.0,1,0
33251.0,1149,1,76.23,76.23,1,1,1.0,1,0
33252.0,10,1,264.0,264.0,1,1,1.0,1,0
33253.0,466,1,285.68,285.68,1,1,1.0,1,0
33254.0,396,1,2485.89,2485.89,1,1,1.0,0,1
33255.0,329,1,3075.7999999999997,3075.7999999999997,1,1,1.0,0,1
33256.0,1900,1,56.099999999999994,56.099999999999994,1,1,1.0,1,0
33258.0,1417,1,1020.39,1020.39,1,1,1.0,1,0
33260.0,1916,1,1926.4399999999998,1926.4399999999998,1,1,1.0,1,1
33267.0,623,1,336.0,336.0,1,1,1.0,1,0
33268.0,580,1,251.9,251.9,1,1,1.0,1,0
33276.0,1531,1,1434.31,1434.31,1,1,1.0,1,1
33277.0,1601,1,1788.02,1788.02,1,1,1.0,1,1
33280.0,1144,1,161.85,161.85,1,1,1.0,1,0
33287.0,25,1,237.4,237.4,1,1,1.0,1,0
33291.0,825,1,1178.32,1178.32,1,1,1.0,1,0
33292.0,1292,1,284.95,284.95,1,1,1.0,1,0
33296.0,1545,1,861.21,861.21,1,1,1.0,1,0
33297.0,718,1,2608.48,2608.48,1,1,1.0,0,1
33301.0,1646,1,2516.48,2516.48,1,1,1.0,0,1
33303.0,1238,1,1727.28,1727.28,1,1,1.0,1,1
33310.0,1563,1,151.68,151.68,1,1,1.0,1,0
33313.0,688,1,3924.48,3924.48,1,1,1.0,0,1
33316.0,1878,1,1061.44,1061.44,1,1,1.0,1,0
33317.0,173,1,3287.7599999999998,3287.7599999999998,1,1,1.0,0,1
33319.0,486,1,398.85999999999996,398.85999999999996,1,1,1.0,1,0
33321.0,1109,1,48.72,48.72,1,1,1.0,1,0
33325.0,650,1,266.04,266.04,1,1,1.0,1,0
33331.0,349,1,996.93,996.93,1,1,1.0,1,0
33337.0,1263,1,553.54,553.54,1,1,1.0,1,0
33340.0,609,1,10.84,10.84,1,1,1.0,1,0
33342.0,1798,1,3361.08,3361.08,1,1,1.0,0,1
33346.0,83,1,252.07,252.07,1,1,1.0,1,0
33347.0,1730,1,629.75,629.75,1,1,1.0,1,0
33350.0,750,1,52.88,52.88,1,1,1.0,1,0
33358.0,352,1,151.8,151.8,1,1,1.0,1,0
33364.0,2019,1,34.52,34.52,1,1,1.0,1,0
33371.0,1348,1,927.68,927.68,1,1,1.0,1,0
33373.0,1557,1,1532.75,1532.75,1,1,1.0,1,1
33377.0,575,1,503.88,503.88,1,1,1.0,1,0
33380.0,1294,1,158.57999999999998,158.57999999999998,1,1,1.0,1,0
33385.0,480,1,716.9,716.9,1,1,1.0,1,0
33388.0,769,1,1236.43,1236.43,1,1,1.0,1,0
33397.0,1273,1,522.5500000000001,522.5500000000001,1,1,1.0,1,0
33399.0,1502,1,290.5,290.5,1,1,1.0,1,0
33401.0,2039,1,1515.77,1515.77,1,1,1.0,1,1
33404.0,2051,1,662.48,662.48,1,1,1.0,1,0
33405.0,1376,1,2240.3999999999996,2240.3999999999996,1,1,1.0,0,1
33416.0,610,1,259.72,259.72,1,1,1.0,1,0
33417.0,1892,1,1533.3799999999999,1533.3799999999999,1,1,1.0,1,1
33420.0,1734,1,1066.56,1066.56,1,1,1.0,1,0
33422.0,1289,1,288.32,288.32,1,1,1.0,1,0
33430.0,538,1,96.9,96.9,1,1,1.0,1,0
33435.0,627,1,1052.0,1052.0,1,1,1.0,1,0
33436.0,595,1,1043.6399999999999,1043.6399999999999,1,1,1.0,1,0
33441.0,1928,1,605.28,605.28,1,1,1.0,1,0
33443.0,1118,1,3591.79,3591.79,1,1,1.0,0,1
33445.0,513,1,2025.38,2025.38,1,1,1.0,0,1
33449.0,702,1,1399.54,1399.54,1,1,1.0,1,0
33451.0,907,1,682.8,682.8,1,1,1.0,1,0
33452.0,1578,1,2084.9500000000003,2084.9500000000003,1,1,1.0,0,1
33457.0,1588,1,1346.28,1346.28,1,1,1.0,1,1
33461.0,48,1,793.35,793.35,1,1,1.0,1,0
33463.0,1901,1,2296.96,2296.96,1,1,1.0,0,1
33464.0,188,1,554.82,554.82,1,1,1.0,1,0
33467.0,43,1,165.95,165.95,1,1,1.0,1,0
33469.0,1012,1,2474.5600000000004,2474.5600000000004,1,1,1.0,0,1
33472.0,919,1,1957.6799999999998,1957.6799999999998,1,1,1.0,0,1
33479.0,725,1,174.45000000000002,174.45000000000002,1,1,1.0,1,0
33485.0,75,1,2034.9900000000002,2034.9900000000002,1,1,1.0,0,1
33492.0,583,1,1892.3999999999999,1892.3999999999999,1,1,1.0,0,1
33497.0,1225,1,2073.0499999999997,2073.0499999999997,1,1,1.0,0,1
33498.0,385,1,434.0,434.0,1,1,1.0,1,0
33508.0,842,1,2042.5500000000002,2042.5500000000002,1,1,1.0,0,1
33511.0,1071,1,211.52,211.52,1,1,1.0,1,0
33517.0,1623,1,1144.64,1144.64,1,1,1.0,1,1
33521.0,465,1,132.53,132.53,1,1,1.0,1,0
33531.0,87,1,882.4,882.4,1,1,1.0,1,0
33534.0,350,1,31.02,31.02,1,1,1.0,1,0
33536.0,1772,1,1505.68,1505.68,1,1,1.0,1,1
33544.0,2072,1,2085.82,2085.82,1,1,1.0,1,1
33546.0,347,1,90.42,90.42,1,1,1.0,1,0
33553.0,1377,1,1329.4,1329.4,1,1,1.0,1,1
33556.0,1923,1,595.92,595.92,1,1,1.0,1,0
33558.0,2004,1,944.8199999999999,944.8199999999999,1,1,1.0,1,0
33562.0,1845,1,2072.96,2072.96,1,1,1.0,0,1
33567.0,665,1,2552.05,2552.05,1,1,1.0,0,1
33569.0,1074,1,3127.68,3127.68,1,1,1.0,0,1
33570.0,1703,1,1078.8,1078.8,1,1,1.0,1,1
33578.0,380,1,35.92,35.92,1,1,1.0,1,0
33579.0,1088,1,135.32999999999998,135.32999999999998,1,1,1.0,1,0
33582.0,576,1,133.6,133.6,1,1,1.0,1,0
33585.0,1760,1,1543.95,1543.95,1,1,1.0,1,1
33586.0,1916,1,1977.3600000000001,1977.3600000000001,1,1,1.0,1,1
33592.0,441,1,16.5,16.5,1,1,1.0,1,0
33598.0,791,1,3222.7200000000003,3222.7200000000003,1,1,1.0,0,1
33601.0,1194,1,336.42,336.42,1,1,1.0,1,0
33613.0,826,1,443.70000000000005,443.70000000000005,1,1,1.0,1,0
33619.0,1177,1,1502.12,1502.12,1,1,1.0,1,1
33620.0,982,1,364.25,364.25,1,1,1.0,1,0
33621.0,1565,1,1349.52,1349.52,1,1,1.0,1,1
33623.0,6,1,3071.0,3071.0,1,1,1.0,0,1
33630.0,473,1,3748.9500000000003,3748.9500000000003,1,1,1.0,0,1
33632.0,1810,1,1266.8400000000001,1266.8400000000001,1,1,1.0,1,1
33633.0,181,1,307.11,307.11,1,1,1.0,1,0
33637.0,116,1,1222.6499999999999,1222.6499999999999,1,1,1.0,1,0
33639.0,566,1,763.3199999999999,763.3199999999999,1,1,1.0,1,0
33643.0,1813,1,652.0500000000001,652.0500000000001,1,1,1.0,1,0
33645.0,278,1,145.9,145.9,1,1,1.0,1,0
33646.0,1988,1,2449.34,2449.34,1,1,1.0,0,1
33649.0,1232,1,4.25,4.25,1,1,1.0,1,0
33652.0,1937,1,2833.28,2833.28,1,1,1.0,0,1
33657.0,367,1,757.69,757.69,1,1,1.0,1,0
33660.0,293,1,3015.1800000000003,3015.1800000000003,1,1,1.0,0,1
33662.0,1078,1,3493.3199999999997,3493.3199999999997,1,1,1.0,0,1
33667.0,1815,1,42.95,42.95,1,1,1.0,1,0
33668.0,872,1,795.9000000000001,795.9000000000001,1,1,1.0,1,0
33671.0,1512,1,3327.7799999999997,3327.7799999999997,1,1,1.0,0,1
33675.0,2064,1,1190.16,1190.16,1,1,1.0,1,0
33676.0,1253,1,1512.0,1512.0,1,1,1.0,1,1
33678.0,742,1,1686.96,1686.96,1,1,1.0,1,1
33684.0,1294,1,2257.86,2257.86,1,1,1.0,0,1
33685.0,558,1,57.150000000000006,57.150000000000006,1,1,1.0,1,0
33686.0,600,1,1251.7199999999998,1251.7199999999998,1,1,1.0,1,0
33690.0,1615,1,1219.32,1219.32,1,1,1.0,1,1
33695.0,902,1,2652.3,2652.3,1,1,1.0,0,1
33698.0,930,1,1052.61,1052.61,1,1,1.0,1,0
33701.0,175,1,1188.74,1188.74,1,1,1.0,1,0
33706.0,372,1,3567.08,3567.08,1,1,1.0,0,1
33707.0,168,1,422.0,422.0,1,1,1.0,1,0
33709.0,1354,1,459.35999999999996,459.35999999999996,1,1,1.0,1,0
33711.0,883,1,998.6,998.6,1,1,1.0,1,0
33712.0,1400,1,3106.5,3106.5,1,1,1.0,0,1
33713.0,633,1,1651.1000000000001,1651.1000000000001,1,1,1.0,1,0
33714.0,46,1,785.16,785.16,1,1,1.0,1,0
33718.0,1395,1,601.76,601.76,1,1,1.0,1,0
33724.0,255,1,861.14,861.14,1,1,1.0,1,0
33725.0,1647,1,215.95,215.95,1,1,1.0,1,0
33726.0,543,1,481.12,481.12,1,1,1.0,1,0
33728.0,1547,1,575.22,575.22,1,1,1.0,1,0
33729.0,1171,1,229.84,229.84,1,1,1.0,1,0
33730.0,969,1,3378.24,3378.24,1,1,1.0,0,1
33731.0,910,1,1002.82,1002.82,1,1,1.0,1,0
33733.0,946,1,2857.8799999999997,2857.8799999999997,1,1,1.0,0,1
33737.0,130,1,3203.0699999999997,3203.0699999999997,1,1,1.0,0,1
33738.0,632,1,877.04,877.04,1,1,1.0,1,0
33742.0,660,1,2292.0,2292.0,1,1,1.0,0,1
33746.0,1737,1,2276.02,2276.02,1,1,1.0,0,1
33747.0,362,1,2241.54,2241.54,1,1,1.0,0,1
33751.0,1669,1,1385.3300000000002,1385.3300000000002,1,1,1.0,1,1
33753.0,1427,1,270.09000000000003,270.09000000000003,1,1,1.0,1,0
33754.0,498,1,1951.95,1951.95,1,1,1.0,0,1
33756.0,1981,1,1135.97,1135.97,1,1,1.0,1,0
33760.0,1487,1,226.10000000000002,226.10000000000002,1,1,1.0,1,0
33761.0,1689,1,1885.08,1885.08,1,1,1.0,1,1
33767.0,742,1,1170.21,1170.21,1,1,1.0,1,0
33771.0,553,1,2325.76,2325.76,1,1,1.0,0,1
33772.0,1205,1,17.91,17.91,1,1,1.0,1,0
33784.0,1113,1,3824.85,3824.85,1,1,1.0,0,1
33787.0,1909,1,3487.4,3487.4,1,1,1.0,0,1
33789.0,1309,1,153.72,153.72,1,1,1.0,1,0
33793.0,1020,1,2362.95,2362.95,1,1,1.0,0,1
33799.0,762,1,1694.53,1694.53,1,1,1.0,1,1
33800.0,409,1,2902.72,2902.72,1,1,1.0,0,1
33813.0,471,1,3338.28,3338.28,1,1,1.0,0,1
33816.0,933,1,513.99,513.99,1,1,1.0,1,0
33822.0,951,1,1683.5,1683.5,1,1,1.0,1,1
33825.0,1565,1,869.7199999999999,869.7199999999999,1,1,1.0,1,0
33831.0,1575,1,118.08,118.08,1,1,1.0,1,0
33832.0,109,1,545.76,545.76,1,1,1.0,1,0
33840.0,397,1,288.71999999999997,288.71999999999997,1,1,1.0,1,0
33842.0,443,1,709.5500000000001,709.5500000000001,1,1,1.0,1,0
33843.0,2052,1,1079.39,1079.39,1,1,1.0,1,0
33846.0,1624,1,65.03999999999999,65.03999999999999,1,1,1.0,1,0
33849.0,2000,1,1381.9399999999998,1381.9399999999998,1,1,1.0,1,1
33852.0,1971,1,968.7900000000001,968.7900000000001,1,1,1.0,1,0
33855.0,527,1,611.24,611.24,1,1,1.0,1,0
33857.0,1265,1,497.8,497.8,1,1,1.0,1,0
33858.0,1900,1,2927.04,2927.04,1,1,1.0,0,1
33859.0,509,1,660.8199999999999,660.8199999999999,1,1,1.0,1,0
33865.0,1340,1,1395.03,1395.03,1,1,1.0,1,1
33870.0,794,1,317.52,317.52,1,1,1.0,1,0
33871.0,1163,1,102.19,102.19,1,1,1.0,1,0
33872.0,1926,1,1262.34,1262.34,1,1,1.0,1,1
33884.0,695,1,934.3599999999999,934.3599999999999,1,1,1.0,1,0
33887.0,651,1,300.3,300.3,1,1,1.0,1,0
33888.0,181,1,2567.04,2567.04,1,1,1.0,0,1
33890.0,2056,1,2924.6,2924.6,1,1,1.0,0,1
33895.0,1755,1,938.8,938.8,1,1,1.0,1,0
33897.0,770,1,2594.39,2594.39,1,1,1.0,0,1
33901.0,1554,1,1086.8999999999999,1086.8999999999999,1,1,1.0,1,0
33905.0,884,1,2347.0,2347.0,1,1,1.0,0,1
33907.0,334,1,1052.98,1052.98,1,1,1.0,1,0
33922.0,1049,1,3036.3300000000004,3036.3300000000004,1,1,1.0,0,1
33925.0,1576,1,499.65000000000003,499.65000000000003,1,1,1.0,1,0
33930.0,1500,1,678.3,678.3,1,1,1.0,1,0
33937.0,2006,1,3357.45,3357.45,1,1,1.0,0,1
33944.0,893,1,1037.08,1037.08,1,1,1.0,1,0
33949.0,1485,1,289.74,289.74,1,1,1.0,1,0
33959.0,1454,1,424.38,424.38,1,1,1.0,1,0
33966.0,648,1,2284.0800000000004,2284.0800000000004,1,1,1.0,0,1
33968.0,314,1,2558.4,2558.4,1,1,1.0,0,1
33969.0,667,1,525.36,525.36,1,1,1.0,1,0
33973.0,79,1,2019.8500000000001,2019.8500000000001,1,1,1.0,0,1
33975.0,188,1,1219.68,1219.68,1,1,1.0,1,0
33976.0,1870,1,638.4399999999999,638.4399999999999,1,1,1.0,1,0
33977.0,1292,1,558.9,558.9,1,1,1.0,1,0
33983.0,173,1,3141.0099999999998,3141.0099999999998,1,1,1.0,0,1
33987.0,1351,1,1278.0,1278.0,1,1,1.0,1,1
33988.0,1050,1,652.34,652.34,1,1,1.0,1,0
33990.0,345,1,3430.7999999999997,3430.7999999999997,1,1,1.0,0,1
33991.0,1544,1,1085.04,1085.04,1,1,1.0,1,0
33992.0,619,1,1183.04,1183.04,1,1,1.0,1,0
33996.0,888,1,873.29,873.29,1,1,1.0,1,0
33997.0,1496,1,27.09,27.09,1,1,1.0,1,0
34000.0,1966,1,3907.2599999999998,3907.2599999999998,1,1,1.0,0,1
34002.0,2021,1,590.92,590.92,1,1,1.0,1,0
34012.0,609,1,2081.52,2081.52,1,1,1.0,0,1
34014.0,541,1,313.31,313.31,1,1,1.0,1,0
34015.0,1934,1,169.5,169.5,1,1,1.0,1,0
34017.0,1227,1,1813.92,1813.92,1,1,1.0,1,1
34020.0,695,1,748.32,748.32,1,1,1.0,1,0
34026.0,1772,1,1492.43,1492.43,1,1,1.0,1,1
34034.0,247,1,416.09999999999997,416.09999999999997,1,1,1.0,1,0
34035.0,2018,1,3315.88,3315.88,1,1,1.0,0,1
34037.0,2062,1,852.6999999999999,852.6999999999999,1,1,1.0,1,0
34038.0,744,1,1499.4099999999999,1499.4099999999999,1,1,1.0,1,0
34039.0,374,1,2382.04,2382.04,1,1,1.0,0,1
34051.0,372,1,267.41,267.41,1,1,1.0,1,0
34054.0,1361,1,1210.14,1210.14,1,1,1.0,1,0
34059.0,225,1,2550.15,2550.15,1,1,1.0,0,1
34060.0,1615,1,757.08,757.08,1,1,1.0,1,0
34063.0,2046,1,808.47,808.47,1,1,1.0,1,0
34068.0,1079,1,1403.2,1403.2,1,1,1.0,1,1
34073.0,1976,1,773.16,773.16,1,1,1.0,1,0
34076.0,80,1,836.96,836.96,1,1,1.0,1,0
34077.0,1246,1,748.24,748.24,1,1,1.0,1,0
34078.0,1614,1,769.89,769.89,1,1,1.0,1,0
34079.0,1742,1,393.84,393.84,1,1,1.0,1,0
34087.0,603,1,923.23,923.23,1,1,1.0,1,0
34088.0,524,1,402.0,402.0,1,1,1.0,1,0
34090.0,783,1,1568.3899999999999,1568.3899999999999,1,1,1.0,1,0
34094.0,706,1,2127.36,2127.36,1,1,1.0,0,1
34110.0,1555,1,1381.8,1381.8,1,1,1.0,1,1
34111.0,516,1,536.75,536.75,1,1,1.0,1,0
